Id,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
35796,24,F,GEN,Paddy processing,Daily wage labourer,54000,4000,0,2,1,4,600,1,1,Agro Based Businesses,12,12,5000
35797,49,F,OBC,Fish vendor,none,54000,2000,0,2,1,4,1600,1,1,Meat Businesses,12,12,8000
35798,26,F,GEN,Paddy processing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Agro Based Businesses,12,12,5000
35799,41,F,OBC,Flour mill,none,66000,4000,0,2,1,3,800,1,1,Business Services - I,12,12,8000
35800,49,F,OBC,Fish vendor,none,54000,1500,0,0,1,4,1600,1,1,Meat Businesses,12,12,8000
35801,40,F,OBC,Utensils selling,none,78000,5000,0,1,1,4,1000,1,1,Retail Sale,12,12,8000
35802,45,F,OBC,Mini hotel,none,72000,5000,0,1,1,4,800,1,1,Eateries,12,12,8000
35803,45,F,OBC,Fish vendor,none,54000,2000,1,2,1,4,1500,1,1,Meat Businesses,12,12,8000
35804,45,F,OBC,Flour mill,none,72000,5000,0,0,1,3,800,1,1,Business Services - I,12,12,8000
35805,35,F,OBC,Mess Work,none,72000,4000,0,3,1,4,600,1,1,Eateries,12,12,8000
35806,57,F,OBC,Petty shop,none,52000,1500,1,0,1,3,1400,1,1,Retail Store,12,12,8000
35807,34,F,OBC,Weaver,none,54000,2000,1,0,1,3,1800,1,1,Apparels,12,12,8000
35808,46,F,OBC,Vegetable vendor,none,42000,2000,0,3,1,4,1600,1,1,Agro Based Businesses,12,12,8000
35809,25,F,OBC,Weaver,none,54000,2000,0,2,1,4,1500,1,1,Apparels,12,12,8000
35810,42,F,OBC,Petty shop,none,48000,1500,0,2,1,3,1200,1,1,Retail Store,12,12,8000
35811,26,F,OBC,Petty shop,none,54000,2000,0,0,1,2,1800,1,1,Retail Store,12,12,8000
35812,26,F,ST,Vegetable cultivation,none,48000,2000,0,2,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35813,31,F,ST,Vegetable cultivation,none,48000,2500,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35814,25,F,ST,Vegetable cultivation,none,48000,2200,0,1,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35815,48,F,OBC,Fish vendor,none,54000,2000,0,1,1,3,1800,1,1,Meat Businesses,12,12,8000
35816,38,F,ST,Vegetable cultivation,none,48000,2200,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35817,28,F,ST,Grocery store,none,48000,2000,0,3,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35818,25,F,OBC,Tailoring,none,36000,1500,0,0,1,2,1600,1,1,Apparels,12,12,8000
35819,27,F,ST,Vegetable cultivation,none,48000,2500,0,2,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35820,31,F,ST,Tailoring,none,48000,2200,0,2,1,2,250,0,0.5,Apparels,12,12,10000
35821,44,F,OBC,Weaver,none,54000,2000,0,2,1,4,1500,1,1,Apparels,12,12,8000
35822,29,F,OBC,Tailoring,none,54000,2000,0,1,1,3,1800,1,1,Apparels,12,12,8000
35823,41,F,OBC,Petty shop,none,48000,1500,0,1,1,3,1400,1,1,Retail Store,12,12,8000
35824,32,F,OBC,Embroidery work,none,50000,1500,0,2,1,3,1500,1,1,Handicrafts,12,12,8000
35825,57,M,OBC,Fodder business,none,48000,1000,0,0,1,1,800,1,1,Agro Based Businesses,12,12,13000
35826,50,M,OBC,Flour mill,none,48000,1000,0,0,1,1,500,0,1,Business Services - I,12,12,15000
35827,40,M,OBC,Grocery store,none,36000,1000,0,2,1,1,500,1,1,Agro Based Businesses,12,12,15000
35828,37,M,N.T.,Cash crops,none,36000,1000,0,3,1,2,500,0,0.5,Farming/ Agriculture,12,12,13000
35829,41,M,N.T.,Gram Selling,none,48000,1000,0,1,1,2,600,0,1,Agro Based Businesses,12,12,15000
35830,30,F,OBC,Embroidery work,none,48000,2000,0,1,1,3,1200,1,1,Handicrafts,12,12,8000
35831,39,F,OBC,Embroidery work,none,48000,1500,0,2,1,4,1600,1,1,Handicrafts,12,12,8000
35832,31,F,OBC,Petty shop,none,54000,2000,0,0,1,2,1100,1,0.5,Retail Store,12,12,8000
35833,42,F,Muslim,Tailoring,none,78000,3500,0,0,1,2,500,1,1,Apparels,12,12,8000
35834,23,F,Muslim,Footwear business,none,36000,2500,0,1,1,2,400,1,1,Retail Store,12,12,8000
35835,45,F,Muslim,Kerosine,none,54000,3000,0,0,1,2,600,1,1,Others,12,12,8000
35836,22,F,Muslim,Mobile Accessories,none,36000,3000,0,2,1,3,500,1,1,Retail Store,12,12,8000
35837,35,F,Muslim,Cloth business,none,48000,3500,0,3,1,4,1000,1,1,Apparels,12,12,8000
35838,31,F,ST,Goat rearing,none,48000,2200,0,3,1,2,300,0,0.5,Meat Businesses,12,12,10000
35839,40,F,ST,Goat rearing,none,48000,2000,0,3,1,2,300,0,0.5,Meat Businesses,12,12,10000
35840,31,F,ST,Goat rearing,none,48000,2500,0,2,1,2,250,0,0.5,Meat Businesses,12,12,10000
35841,55,F,Genrel,Cow Rearing,none,48000,2000,0,2,1,2,300,0,0.5,Animal husbandry,12,12,10000
35842,29,F,ST,Goat rearing,none,48000,2200,0,3,1,2,250,0,0.5,Meat Businesses,12,12,10000
35843,48,F,ST,Goat rearing,none,48000,2200,0,0,1,2,250,0,0.5,Meat Businesses,12,12,10000
35844,24,F,Genrel,Grocery store,none,48000,2200,0,1,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35845,31,F,ST,Cow Rearing,none,48000,2000,0,3,1,2,250,0,0.5,Animal husbandry,12,12,10000
35846,28,F,SC,Grocery store,none,48000,2000,0,2,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35847,38,F,OBC,Vegetable cultivation,none,48000,2200,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35848,50,F,ST,Cow Rearing,none,48000,2000,0,3,1,2,250,0,0.5,Animal husbandry,12,12,10000
35849,24,F,ST,Grocery store,none,48000,2500,0,3,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35850,41,F,Genrel,Cow Rearing,none,48000,2000,0,1,1,2,250,0,0.5,Animal husbandry,12,12,10000
35851,42,F,OBC,Grocery store,none,48000,2000,0,4,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35852,28,F,OBC,Vegetable cultivation,none,48000,2000,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35853,24,F,OBC,Vegetable cultivation,none,48000,2000,0,1,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35854,37,F,ST,Grocery store,none,48000,2000,0,2,1,2,400,0,0.5,Agro Based Businesses,12,12,10000
35855,21,F,OBC,Grocery store,none,48000,2000,0,1,1,2,250,0,0.5,Agro Based Businesses,12,12,10000
35856,40,F,Muslim,Snacks business,none,60000,3000,0,1,1,2,400,1,1,Food Items,12,12,8000
35857,40,F,Muslim,Mechanic,none,72000,4000,0,0,1,3,600,1,1,Repair Services,12,12,8000
35858,45,F,Muslim,Hand cart puller,none,30000,2000,0,0,1,1,300,1,1,Transportation Services,12,12,8000
35859,24,F,Muslim,Grocery store,none,36000,2500,0,0,1,1,400,1,1,Agro Based Businesses,12,12,8000
35860,40,F,Muslim,Auto Rickshaw,none,36000,3000,0,1,1,2,500,1,1,Transportation Services,12,12,8000
35861,44,F,OBC,Vegetable cultivation,none,48000,2000,0,1,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35862,23,F,OBC,Beauty parlour,none,48000,3000,0,1,1,2,600,1,1,Beauty Salon,12,12,8000
35863,29,F,OBC,Tailoring,none,60000,4000,0,2,1,3,300,1,1,Apparels,12,12,8000
35864,46,F,ST,Cow Rearing,none,48000,2500,0,2,1,2,250,0,0.5,Animal husbandry,12,12,10000
35865,28,F,ST,Vegetable cultivation,none,48000,2000,0,2,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35866,27,F,ST,Vegetable cultivation,none,48000,2200,0,2,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35867,37,F,OBC,Vegetable cultivation,none,48000,2000,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35868,31,F,ST,Vegetable cultivation,none,48000,2500,0,3,1,2,250,0,0.5,Farming/ Agriculture,12,12,10000
35869,29,F,OBC,Buffalo rearing,none,60000,4000,0,2,1,3,600,1,1,Animal husbandry,12,12,8000
35870,47,F,Genrel,Vegetable cultivation,none,48000,2200,0,0,1,2,300,0,0.5,Farming/ Agriculture,12,12,10000
35871,40,F,OBC,Mess Work,none,60000,4000,0,0,1,3,800,1,1,Eateries,12,12,8000
35872,22,F,OBC,Cow Rearing,none,48000,2000,0,0,1,1,500,1,1,Animal husbandry,12,12,8000
35873,29,F,Muslim,Cosmetic Shop,none,48000,3500,0,3,1,4,500,1,1,Retail Store,12,12,8000
35874,25,F,Muslim,Snacks business,none,48000,3000,0,3,1,4,400,1,1,Food Items,12,12,8000
35875,40,F,Muslim,Vegetable vendor,none,36000,2500,0,0,1,1,300,1,1,Agro Based Businesses,12,12,8000
35876,40,F,Muslim,Auto Rickshaw,none,66000,4000,0,1,1,4,600,1,1,Transportation Services,12,12,8000
35877,38,F,Muslim,Grocery store,none,54000,3000,0,1,1,2,500,1,1,Agro Based Businesses,12,12,8000
35878,31,F,OBC,Grocery store,none,61000,2000,0,3,0,2,200,1,1,Agro Based Businesses,12,12,15000
35879,36,F,GEN,Paddy processing,Daily wage labourer,54000,4000,0,1,1,3,650,1,1,Agro Based Businesses,12,12,7000
35880,22,F,GEN,Tailoring,Daily wage labourer,60000,4400,0,0,1,2,600,1,1,Apparels,12,12,5000
35881,22,F,GEN,Paddy processing,Daily wage labourer,54000,4000,0,2,1,4,600,1,1,Agro Based Businesses,12,12,7000
35882,38,F,GEN,Paddy processing,Daily wage labourer,54000,4000,0,1,1,3,650,1,1,Agro Based Businesses,12,12,5000
35883,21,F,GEN,Paddy cultivation,Daily wage labourer,54000,4000,0,0,1,2,650,1,1,Farming/ Agriculture,12,12,7000
35884,45,F,OBC,Grocery store,none,60000,3500,0,0,1,2,600,1,1,Agro Based Businesses,12,12,10000
35885,47,F,GEN,Paddy cultivation,Daily wage labourer,48000,3600,0,1,1,3,650,1,1,Farming/ Agriculture,12,12,7000
35886,42,F,OBC,Artificial Jewellery Business,none,60000,4000,0,1,1,3,500,1,1,Artifical Jewellry Selling,12,12,10000
35887,28,F,GEN,Grocery store,Daily wage labourer,54000,4000,0,0,1,2,600,1,1,Agro Based Businesses,12,12,7000
35888,30,F,OBC,Tailoring,none,60000,4000,0,2,1,3,500,1,1,Apparels,12,12,10000
35889,36,F,OBC,Goat rearing,none,60000,5000,1,3,1,5,600,1,1,Meat Businesses,12,12,10000
35890,24,F,OBC,Tailoring,none,48000,4000,0,1,1,4,500,1,1,Apparels,12,12,10000
35891,32,F,OBC,Snacks business,none,48000,3000,1,0,1,2,500,1,1,Food Items,12,12,10000
35892,45,F,OBC,Tailoring,none,42000,2500,0,0,1,1,400,1,1,Apparels,12,12,10000
35893,36,F,OBC,Milk business,none,60000,4500,0,4,1,5,800,1,1,Animal husbandry,12,12,10000
35894,44,F,OBC,Ironing Shop,none,72000,3500,0,0,1,2,500,1,1,Laundry Services,12,12,10000
35895,25,F,OBC,Buffalo rearing,none,60000,4000,0,2,1,3,600,1,1,Animal husbandry,12,12,10000
35896,27,M,Ganiga shetty,Fast Food Stall,none,48000,4000,1,0,1,3,600,1,1,Eateries,12,12,10000
35897,38,F,Ganiga shetty,Tea stall,none,48000,4000,0,2,1,4,500,1,1,Eateries,12,12,10000
35898,48,F,Marathi,Tea stall,none,48000,4000,0,1,1,4,600,1,1,Eateries,12,12,10000
35899,31,M,Ganiga shetty,Fruits business,none,60000,5000,0,1,1,3,500,1,1,Agro Based Businesses,12,12,10000
35900,40,M,Marathi,Fast Food Stall,none,36000,3000,0,2,1,4,700,1,1,Eateries,12,12,10000
35901,38,M,Ganiga,Fast Food Stall,none,36000,3000,0,1,1,3,600,1,1,Eateries,12,12,10000
35902,39,M,Marathi,Fast Food Stall,none,36000,3000,0,2,1,4,600,1,1,Eateries,12,12,10000
35903,24,M,Marathi,Fast Food Stall,none,36000,3000,0,0,1,4,600,1,1,Eateries,12,12,10000
35904,42,M,okkaliga,Fast Food Stall,none,48000,3500,0,1,1,3,600,1,1,Eateries,12,12,10000
35905,39,M,ST,Fast Food Stall,none,36000,3000,0,2,1,4,500,1,1,Eateries,12,12,10000
35906,41,M,Lingahitha,Tea stall,none,48000,4000,0,2,1,4,550,1,1,Eateries,12,12,10000
35907,48,M,Shetty,Fast Food Stall,none,36000,3000,0,2,1,4,600,1,1,Eateries,12,12,10000
35908,32,M,Shetty,Fast Food Stall,none,48000,4000,0,2,1,4,600,1,1,Eateries,12,12,10000
35909,38,M,Bramin,Fast Food Stall,none,48000,3000,0,1,1,3,600,1,1,Eateries,12,12,10000
35910,45,M,Kuruba,Fruits business,none,48000,4000,0,2,1,4,600,1,1,Agro Based Businesses,12,12,10000
35911,36,M,Ediga Gwoda,Fast Food Stall,none,48000,4000,0,0,1,2,500,1,1,Eateries,12,12,10000
35912,50,F,Marathi,Fast Food Stall,none,36000,3000,0,1,1,3,550,1,1,Eateries,12,12,10000
35913,42,F,Marathi,Fast Food Stall,none,48000,4000,0,1,1,3,600,1,1,Eateries,12,12,10000
35914,30,M,SC,Fruits business,none,36000,3000,0,0,1,2,600,1,1,Agro Based Businesses,12,12,10000
35915,26,F,Lingahitha,Vegetable cultivation,none,48000,4000,0,1,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35916,28,F,Lingahitha,Vegetable cultivation,Livestock rearing,48000,4000,0,1,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35917,45,F,Lingahitha,Vegetable cultivation,none,48000,4000,0,0,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35918,32,F,Lingahitha,Cow Rearing,none,48000,4000,0,1,1,3,600,1,1,Animal husbandry,12,12,10000
35919,25,M,Lingahitha,Vegetable cultivation,none,48000,4000,1,0,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35920,41,M,Lingahitha,Cow Rearing,none,48000,4000,0,1,1,3,600,1,1,Animal husbandry,12,12,10000
35921,24,M,Lingahitha,Banana Cultivation,none,36000,3000,0,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
35922,50,M,Lingahitha,Banana Cultivation,none,48000,4000,0,2,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35923,45,M,Lingahitha,Cow Rearing,none,48000,4000,0,1,1,3,500,1,1,Animal husbandry,12,12,10000
35924,38,M,Lingahitha,Cow Rearing,none,48000,4000,1,0,1,3,500,1,1,Animal husbandry,12,12,10000
35925,38,M,Lingahitha,Banana Cultivation,none,36000,2500,0,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
35926,24,M,Lingahitha,Banana Cultivation,none,36000,3000,0,0,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35927,28,M,Lingahitha,Banana Cultivation,none,36000,3000,0,0,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35928,28,M,Lingahitha,Vegetable cultivation,none,36000,3000,0,0,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35929,43,M,Lingahitha,Banana Cultivation,Livestock rearing,48000,4000,0,0,1,2,600,1,1,Farming/ Agriculture,12,12,10000
35930,24,M,Lingahitha,Banana Cultivation,none,48000,4000,0,0,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35931,50,M,Lingahitha,Tailoring,none,48000,4000,0,0,1,2,500,1,1,Apparels,12,12,10000
35932,46,M,ST,Vegetable vendor,none,48000,4000,0,1,1,3,600,1,1,Agro Based Businesses,12,12,10000
35933,31,M,okkaliga,Tailoring,none,48000,4000,0,1,1,4,500,1,1,Apparels,12,12,10000
35934,38,M,okkaliga,Banana Cultivation,none,48000,4000,0,2,1,4,600,1,1,Farming/ Agriculture,12,12,10000
35935,38,M,ST,Tailoring,none,36000,3000,0,2,1,4,500,1,1,Apparels,12,12,10000
35936,28,M,okkaliga,Paddy cultivation,none,36000,3000,0,0,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35937,37,M,okkaliga,Tailoring,none,60000,5000,0,1,1,3,550,1,1,Apparels,12,12,10000
35938,32,M,okkaliga,Tea stall,none,48000,4000,0,1,1,3,600,1,1,Eateries,12,12,10000
35939,28,M,okkaliga,Tailoring,none,48000,4000,1,0,1,3,600,1,1,Apparels,12,12,10000
35940,29,M,okkaliga,Petty shop,none,36000,3000,0,1,1,3,500,1,1,Retail Store,12,12,10000
35941,47,M,Savitha samaja,Beauty salon,Agriculture,36000,3000,0,1,1,3,600,1,1,Beauty Salon,12,12,10000
35942,39,M,Kuruba,Bakery,none,48000,4000,1,0,1,3,550,1,1,Eateries,12,12,10000
35943,53,M,okkaliga,Milk business,none,60000,5000,0,1,1,3,500,1,1,Animal husbandry,12,12,10000
35944,47,M,Kuruba,Cow Rearing,none,36000,3000,0,1,1,3,600,1,1,Animal husbandry,12,12,10000
35945,50,M,Kuruba,Cow Rearing,none,60000,4000,0,1,1,3,700,1,1,Animal husbandry,12,12,10000
35946,34,M,okkaliga,Paddy cultivation,none,48000,4000,0,1,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35947,28,M,Kuruba,Cow Rearing,none,48000,3000,0,0,1,4,600,1,1,Animal husbandry,12,12,10000
35948,26,M,Vishwakarma,Cash crops,none,48000,4000,0,0,1,3,650,1,1,Farming/ Agriculture,12,12,10000
35949,26,M,Kuruba,Cash crops,none,36000,3000,0,0,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35950,33,M,okkaliga,Mason,none,48000,4000,0,1,1,3,500,1,1,Construction Related Activities,12,12,10000
35951,40,M,Nayaka,Printing press,none,36000,3000,0,1,1,3,600,1,1,Business Services - II,12,12,10000
35952,31,M,Madivala,Petty shop,none,48000,4000,0,1,1,3,550,1,1,Retail Store,12,12,10000
35953,35,M,ST,Fruits business,none,60000,5000,0,1,1,3,500,1,1,Agro Based Businesses,12,12,10000
35954,36,M,Ediga Gwoda,Electronic goods shop,none,60000,5000,0,2,1,4,600,1,1,Retail Store,12,12,10000
35955,46,M,SC,Paddy cultivation,none,60000,5000,0,2,1,4,600,1,1,Farming/ Agriculture,12,12,10000
35956,35,M,SC,Tailoring,none,48000,4000,1,0,1,3,600,1,1,Apparels,12,12,10000
35957,23,M,SC,Paddy cultivation,none,48000,4000,0,0,1,3,500,1,1,Farming/ Agriculture,12,12,10000
35958,33,M,SC,Cash crops,none,48000,4000,0,2,1,4,600,1,1,Farming/ Agriculture,12,12,10000
35959,33,M,SC,Paddy cultivation,none,48000,4000,0,2,1,3,600,1,1,Farming/ Agriculture,12,12,10000
35960,29,M,okkaliga,Electronic goods shop,none,48000,4000,0,0,1,2,500,1,1,Retail Store,12,12,10000
35961,23,M,SC,Paddy cultivation,none,60000,5000,0,0,1,2,500,1,1,Farming/ Agriculture,12,12,10000
35962,40,M,SC,Tailoring,none,60000,5000,0,1,1,3,500,1,1,Apparels,12,12,10000
35963,29,M,Shetty,Tailoring,none,48000,4000,1,0,1,3,600,1,1,Apparels,12,12,10000
35964,40,M,SC,Tailoring,none,60000,4500,0,1,1,4,600,1,1,Apparels,12,12,10000
35965,37,M,SC,Vegetable vendor,none,48000,4000,0,2,1,4,500,1,1,Agro Based Businesses,12,12,10000
35966,36,F,Sc,Dona plate making,none,94000,7600,0,3,1,2,300,1,1,Handicrafts,12,12,12000
35967,27,F,Sc,Tailoring,none,104000,8400,0,3,1,2,500,1,1,Apparels,12,12,12000
35968,35,F,Sc,Tailoring,none,128000,9500,0,1,1,1,600,1,1,Apparels,12,12,12000
35969,31,F,Sc,Dona plate making,none,110000,8900,0,2,1,2,400,1,1,Handicrafts,12,12,12000
35970,41,F,Sc,Snacks business,none,126000,10000,1,0,1,3,300,1,1,Food Items,12,12,12000
35971,22,F,obc,Milk business,none,100000,8000,0,3,1,5,300,1,1,Animal husbandry,12,12,8000
35972,28,F,OBC,Sanitation,none,86000,6500,0,3,1,3,500,1,1,Sanitation,12,12,12600
35973,50,F,obc,Milk business,none,120000,9000,0,3,1,5,500,0,1,Animal husbandry,12,12,8000
35974,33,F,OBC,Milk business,none,96000,7800,0,3,1,5,900,1,1,Animal husbandry,12,12,8000
35975,46,F,OBC,Milk business,none,96000,7500,0,0,1,4,400,0,1,Animal husbandry,12,12,8000
35976,49,F,Obc,Sanitation,none,72000,5800,0,1,1,6,500,1,1,Sanitation,12,12,12600
35977,42,F,obc,Buffalo rearing,none,96000,7500,0,3,1,5,500,1,1,Animal husbandry,12,12,8000
35978,23,F,obc,Goat rearing,none,72000,5500,0,1,0,3,200,0,1,Meat Businesses,12,12,8000
35979,31,F,obc,Sanitation,none,86000,7000,0,3,1,5,400,1,1,Sanitation,12,12,12600
35980,29,F,Sc,Tailoring,none,98000,6000,0,3,1,5,400,1,1,Apparels,12,12,12000
35981,39,F,Sc,Tailoring,none,84000,6600,0,2,1,5,500,1,1,Apparels,12,12,12000
35982,41,F,Sc,Carpet Weaving,none,96000,7800,0,2,1,5,200,1,1,Handicrafts,12,12,12000
35983,46,F,Sc,Tailoring,none,84000,6600,0,1,1,8,500,1,1,Apparels,12,12,12000
35984,34,F,General,Carpet Weaving,none,96000,7800,0,3,1,4,250,1,1,Handicrafts,12,12,12000
35985,32,F,Obc,Milk business,none,80000,6000,0,2,1,3,500,1,1,Animal husbandry,12,12,8000
35986,40,F,obc,Tailoring,none,78000,6400,0,2,1,7,300,1,1,Apparels,12,12,12000
35987,46,F,General,Milk products,none,72000,5800,0,2,1,5,400,1,1,Animal husbandry,12,12,8000
35988,40,F,OBC,Milk business,none,132000,10000,0,0,1,8,200,1,1,Animal husbandry,12,12,8000
35989,39,F,Sc,Cosmetic Shop,none,103200,8300,0,1,1,3,250,1,1,Retail Store,12,12,12000
35990,27,F,General,Motor binding,none,76000,6000,0,1,1,3,200,1,1,Others,12,12,12000
35991,31,F,Obc,Cosmetic Shop,none,104000,8000,0,2,1,5,250,1,1,Retail Store,12,12,12000
35992,42,F,Sc,Cosmetic Shop,none,92000,7000,1,0,1,3,450,1,1,Retail Store,12,12,12000
35993,45,F,VJNT,Pan shop Business,none,96000,4000,0,0,1,2,600,1,1,Business Services - I,12,12,15000
35994,40,F,OBC,Fruits business,none,108000,8700,0,1,1,4,200,1,1,Agro Based Businesses,12,12,8000
35995,35,F,General,Tailoring,none,72000,5600,0,2,1,4,250,1,0.5,Apparels,12,12,8000
35996,45,F,Sc,Grocery store,none,96000,9300,0,0,1,3,300,1,0.5,Agro Based Businesses,12,12,8000
35997,40,F,General,Grocery store,none,72000,5800,0,2,1,4,300,1,0.5,Agro Based Businesses,12,12,8000
35998,40,F,Sc,Toy Store,none,84000,6500,0,2,1,5,250,1,1,Retail Store,12,12,8000
35999,45,F,General,Toy Store,none,96000,7000,1,1,1,4,300,1,0.5,Retail Store,12,12,8000
36000,50,F,S.T,Paddy cultivation,Daily wage labourer,60000,4500,0,0,1,3,700,1,1,Farming/ Agriculture,12,12,5000
36001,40,F,obc,Sanitation,none,120000,5000,0,2,1,5,300,0,1,Sanitation,12,12,12600
36002,34,F,VJNT,Grocery store,none,78000,4000,0,2,1,3,500,1,1,Agro Based Businesses,12,12,15000
36003,23,F,Obc,Sanitation,none,72000,5700,0,1,1,3,200,0,1,Sanitation,12,12,12600
36004,33,F,VJNT,Grocery store,none,66000,4000,0,2,1,3,600,1,1,Agro Based Businesses,12,12,15000
36005,30,F,S.T,Fish rearing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Meat Businesses,12,12,5000
36006,47,F,VJNT,Vegetable vendor,none,48000,2500,0,0,1,1,400,1,1,Agro Based Businesses,12,12,10000
36007,39,F,S.T,Fish rearing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Meat Businesses,12,12,10000
36008,30,F,S.T,Fish rearing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Meat Businesses,12,12,10000
36009,40,F,S.T,Fish rearing,Daily wage labourer,60000,4500,0,1,1,3,650,1,1,Meat Businesses,12,12,10000
36010,47,F,VJNT,Seeds Business,none,48000,2500,0,0,1,1,300,1,1,Farming/ Agriculture,12,12,15000
36011,27,F,S.T,Fish rearing,Daily wage labourer,60000,4500,0,1,1,3,600,1,1,Meat Businesses,12,12,10000
36012,27,F,S.T,Fish rearing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Meat Businesses,12,12,8000
36013,34,F,S.T,Fish rearing,Daily wage labourer,54000,4000,0,2,1,4,550,1,1,Meat Businesses,12,12,8000
36014,47,F,GEN,Fish rearing,Daily wage labourer,54000,4000,0,1,1,3,600,1,1,Meat Businesses,12,12,8000
36015,45,F,VJNT,Hardware Store,none,60000,3500,0,0,1,1,800,1,1,Retail Store,12,12,15000
36016,30,F,VJNT,Hardware Store,none,60000,4000,0,2,1,3,800,1,1,Retail Store,12,12,15000
36017,42,F,VJNT,Mess Work,none,72000,4500,0,0,1,3,600,1,1,Eateries,12,12,15000
36018,30,F,VJNT,Saree business,none,84000,4000,0,2,1,3,800,1,1,Apparels,12,12,15000
36019,47,F,VJNT,Mess Work,none,54000,2500,0,0,1,1,300,1,1,Eateries,12,12,15000
36020,35,F,OBC,Jute Work,none,48000,3000,0,2,1,2,500,1,1,Handicrafts,12,12,8000
36021,30,F,OBC,Tailoring,none,60000,3500,0,2,1,3,600,1,1,Apparels,12,12,8000
36022,25,F,OBC,Shewai Noodle Making,none,48000,3500,0,2,1,3,800,1,1,Food Items,12,12,8000
36023,26,F,OBC,Jute Work,none,60000,4000,0,2,1,3,500,1,1,Handicrafts,12,12,8000
36024,22,F,OBC,Jute Work,none,48000,3000,1,0,1,2,800,1,1,Handicrafts,12,12,8000
36025,47,F,OBC,Mess Work,none,96000,5000,0,1,1,4,1000,1,1,Eateries,12,12,15000
36026,48,F,SC,Mess Work,none,48000,2500,0,0,1,1,400,1,1,Eateries,12,12,15000
36027,45,F,obc,Sanitation,none,72000,5500,0,1,1,4,600,1,1,Sanitation,12,12,12600
36028,48,F,OBC,Buffalo rearing,none,60000,4000,0,0,1,3,800,1,1,Animal husbandry,12,12,15000
36029,36,F,OBC,Saree business,none,84000,4500,0,2,1,3,1000,1,1,Apparels,12,12,15000
36030,39,F,OBC,Buffalo rearing,none,104000,8000,0,0,1,3,300,1,1,Animal husbandry,12,12,12000
36031,48,F,OBC,Buffalo rearing,none,96000,4000,0,0,1,2,1000,1,1,Animal husbandry,12,12,15000
36032,44,F,SC,Vegetable vendor,none,60000,8500,0,2,1,5,500,1,1,Agro Based Businesses,12,12,12000
36033,35,F,Muslim,Grain Selling,none,48000,3500,0,1,1,3,600,1,1,Agro Based Businesses,12,12,8000
36034,33,F,Sc,Tailoring,none,120000,9200,0,3,1,5,600,1,1,Apparels,12,12,12000
36035,40,F,Muslim,Grain Selling,none,60000,4000,0,1,1,4,800,1,1,Agro Based Businesses,12,12,8000
36036,41,F,Sc,Eggs selling,none,104000,8000,0,2,1,4,300,1,1,Meat Businesses,12,12,12000
36037,37,F,Muslim,Leather Business,none,48000,3500,0,2,1,3,600,1,1,Animal husbandry,12,12,8000
36038,22,F,Muslim,Leather Business,none,36000,2500,0,0,1,1,500,1,1,Animal husbandry,12,12,8000
36039,40,F,Muslim,Scrap business,none,60000,4000,0,0,1,4,800,1,1,Recycling/ Waste Management,12,12,8000
36040,45,M,Tiwari,Rickshaw pulling,none,50000,40000,0,0,0,1,675,1,1,Transportation Services,14,58,15200
